#ID	X	Y	EnergyNeed	solPot	co2	socialLobby	intCap	equity	balance	mBalance	invL	health
650	120.358588653	28.5831507606	164852	0.269753445871	61022393.0	0.0	0.173286666012	0.05	260469.105977	-29960.7863171	20	0.581653459918
651	359.904847765	84.4321508273	136858	0.671969462662	68429000.0	0.0	0.363272651135	0.05	719485.522689	681165.282689	20	0.16878442764
652	350.873759258	78.7322034257	63851	0.341892191881	31925500.0	0.0	0.25	0.05	17878.28	4469.57	20	0.697378623167
653	335.649676679	45.2045797528	197989	0.742276791248	98994500.0	0.0	0.25	0.05	55436.92	13859.23	20	0.00970993025295
654	88.7543184069	80.578059085	90110	0.581003931806	45055000.0	0.0	0.25	0.05	25230.8	6307.7	20	0.557423723015
655	173.03757154	96.7589951667	11563	0.148211024896	5781500.0	0.0	0.0826103432306	0.05	6208.30794257	2970.66794257	20	0.122184336885
656	65.274779848	78.4755733204	165157	0.198197363232	82578500.0	0.0	0.25	0.05	46243.96	11560.99	20	0.0691781521931
657	155.355886256	79.2762358999	3848	0.5782141912	1924000.0	0.0	0.25	0.05	1077.44	269.36	20	0.0672573120193
658	298.048674083	40.9057394109	184245	0.538491512503	92122500.0	0.0	0.25	0.05	51588.6	12897.15	20	0.380282417715
659	111.832947919	16.7808415279	84348	0.790966893277	42174000.0	0.0	0.25	0.05	23617.44	5904.36	20	0.514470444634
660	227.110758841	94.907035016	149072	0.0712470258738	70023543.0	0.0	0.477293099999	0.05	115041.885125	764.132620789	20	0.576414133833
661	288.350935195	89.2508330634	167042	0.979337875268	83521000.0	0.0	0.893600487384	0.05	2734722.02605	2687950.26605	20	0.300242081846
662	158.312198325	53.7986803748	163844	0.88446597692	81922000.0	0.0	0.39057889247	0.05	45876.32	11469.08	20	0.18157514771
663	424.638617663	61.1460043306	146628	0.716652921156	73314000.0	0.0	0.25	0.05	41055.84	10263.96	20	0.484872142974
664	217.617195915	51.3787151509	185416	0.0161075046729	92708000.0	0.0	0.25	0.05	51916.48	12979.12	20	0.49458812196
665	465.142999564	92.1587239031	52901	0.0600500552786	24925556.0	0.0	0.445922136478	0.05	24920.2771094	272.871045926	20	0.863203459984
666	99.9103172592	7.25287823399	150952	0.785019629259	35711688.0	0.0	0.160481415827	0.05	323930.382287	-66057.9934301	20	0.565352582923
667	224.135555984	19.0222630309	183779	0.398571898929	91889500.0	0.0	0.184486899384	0.05	51458.12	12864.53	20	0.0900230853633
668	423.536516718	50.9928368505	77878	0.316777346551	38939000.0	0.0	0.236297972431	0.05	21805.84	5451.46	20	0.244432331618
669	329.840299597	87.8352551553	71347	0.643469669901	35673500.0	0.0	0.25	0.05	19977.16	4994.29	20	0.518825662585
670	167.386186263	61.2918367876	109778	0.574074819213	54889000.0	0.0	0.25	0.05	30737.84	7684.46	20	0.795172719904
671	78.0683133822	50.786748283	44593	0.0956647449604	22296500.0	0.0	0.25	0.05	12486.04	3121.51	20	0.215908684
672	286.859589143	87.3341845641	167548	0.567852072634	83774000.0	0.0	0.264336443199	0.05	46913.44	11728.36	20	0.104054931441
673	488.051270006	83.3777839791	53656	0.86984203833	26828000.0	0.0	0.25	0.05	15023.68	3755.92	20	0.275864241907
674	365.801079454	76.7240532636	57323	0.633764236678	12456475.0	0.0	0.121953975522	0.05	82540.5167056	-26630.102499	20	0.525488818599
675	99.1530757832	39.97981296	39258	0.440505117837	19629000.0	0.0	0.25	0.05	10992.24	2748.06	20	0.472607777904
676	269.306666619	9.7778482436	67793	0.709335999496	10774337.0	0.0	0.381429340898	0.05	577953.266851	-44587.9659723	20	0.599217343378
677	369.129717367	44.8864630638	187228	0.133960476038	93614000.0	0.0	0.25	0.05	52423.84	13105.96	20	0.0441808335296
678	255.1348573	83.3058983661	69945	0.102893327467	34972500.0	0.0	0.25	0.05	19584.6	4896.15	20	0.509518900012
679	169.569893532	61.387675274	125261	0.90247501745	62630500.0	0.0	0.25	0.05	35073.08	8768.27	20	0.208486389753
680	166.315147174	2.26814317639	178299	0.185296978507	89149500.0	0.0	0.25	0.05	49923.72	12480.93	20	0.716361633886
681	169.059224388	90.1764713771	60812	0.573977094565	30406000.0	0.0	0.25	0.05	17027.36	4256.84	20	0.446826052792
682	233.278465703	10.7934285261	51292	0.497146941764	25646000.0	0.0	0.25	0.05	14361.76	3590.44	20	0.612592400029
683	431.559027084	7.01749706419	198835	0.704158983721	37938205.0	0.0	0.166798421866	0.05	280321.057682	-119623.895369	20	0.831838253026
684	239.004713396	44.8948555953	130676	0.960763469982	65338000.0	0.0	0.25	0.05	36589.28	9147.32	20	0.0482691293807
685	355.671919799	30.337395052	110548	0.981835107155	55274000.0	0.0	0.176485104159	0.05	346635.875512	315682.435512	20	0.555510991951
686	470.553702244	95.2195547223	2567	0.910276925083	1283500.0	0.0	0.25	0.05	718.76	179.69	20	0.743072532388
687	155.13838118	48.4556605432	78624	0.810406143499	10357525.0	0.0	0.104743414434	0.05	39754.5683003	-56879.1509524	20	0.990990820776
688	200.069206568	23.4513743757	115476	0.709012011914	57738000.0	0.0	0.25	0.05	32333.28	8083.32	20	0.635172938443
689	477.537637184	10.4043906959	140531	0.543057788578	33368442.0	0.0	0.181299899918	0.05	12712.2605303	-77502.1628732	20	0.95141509096
690	284.126365375	76.2895561163	195185	0.348084504596	97592500.0	0.0	0.25	0.05	54651.8	13662.95	20	0.783534928722
691	86.4823437222	83.8375829168	26094	0.228537363045	13047000.0	0.0	0.25	0.05	7306.32	1826.58	20	0.770686876
692	190.67056982	6.15230463435	14493	0.252266385544	7246500.0	0.0	0.25	0.05	4058.04	1014.51	20	0.933486837427
693	10.8395903557	76.6741159109	78409	0.834176111274	39204500.0	0.0	0.521715238889	0.05	21954.52	5488.63	20	0.10968693931
694	160.569038368	83.7672973817	31615	0.627775602775	15807500.0	0.0	0.25	0.05	8852.2	2213.05	20	0.521127915465
695	376.191923986	56.8525262934	129250	0.379510102217	64625000.0	0.0	0.0905254424081	0.05	39322.1803073	3132.18030732	20	0.620376931876
696	344.090644281	42.0798491874	162719	0.246469207895	81359500.0	0.0	0.25	0.05	45561.32	11390.33	20	0.539728063886
697	59.9335640778	3.07896736631	94448	0.797271107935	47224000.0	0.0	0.25	0.05	26445.44	6611.36	20	0.57221499119
698	415.691423014	34.8376325954	161679	0.019712026314	80839500.0	0.0	0.25	0.05	45270.12	11317.53	20	0.844091535053
699	211.958752847	7.64160045922	31617	0.701093530504	15808500.0	0.0	0.25	0.05	8852.76	2213.19	20	0.138789082695
700	182.075055455	56.4042546783	53258	0.678663272885	26629000.0	0.0	0.25	0.05	14912.24	3728.06	20	0.394376779839
701	273.170874984	42.833346773	107543	0.625840216138	23544575.0	0.0	0.413793398254	0.05	381569.544065	-61195.4831407	20	0.235864718015
702	277.472974901	88.8555884209	90774	0.976988967305	45387000.0	0.0	0.25	0.05	25416.72	6354.18	20	0.434861515592
703	490.017983035	94.9674124829	116103	0.347929948321	58051500.0	0.0	0.25	0.05	32508.84	8127.21	20	0.0304494441452
704	292.990385422	80.6407658749	116162	0.381870134685	58081000.0	0.0	0.25	0.05	32525.36	8131.34	20	0.971822835429
705	310.755989486	15.2728677446	99528	0.486386227111	49764000.0	0.0	0.25	0.05	27867.84	6966.96	20	0.834541516203
706	166.443671598	48.0927557731	83957	0.19503938593	41978500.0	0.0	0.25	0.05	23507.96	5876.99	20	0.0181770419358
707	279.378403555	0.186235275429	194212	0.579147710648	97106000.0	0.0	0.25	0.05	54379.36	13594.84	20	0.590215917815
708	65.1663932067	14.3488557959	70417	0.226126733598	35208500.0	0.0	0.25	0.05	19716.76	4929.19	20	0.300048490729
709	110.365343837	33.0021580468	116836	0.910651650824	58418000.0	0.0	0.138620700251	0.05	32714.08	8178.52	20	0.0767148302285
710	385.167930446	66.8938379938	83381	0.451338960367	41690500.0	0.0	0.25	0.05	23346.68	5836.67	20	0.311347201403
711	316.506046717	38.2174765151	106681	0.426496825458	53340500.0	0.0	0.25	0.05	29870.68	7467.67	20	0.8037617165
712	278.755558044	69.1764933845	136114	0.308104992419	68057000.0	0.0	0.284074351832	0.05	325424.719443	287312.799443	20	0.89115657799
713	6.37289273822	65.3417697802	70374	0.151959216634	30292808.0	0.0	0.314745928366	0.05	122911.763089	-5210.85976386	20	0.270653970556
714	431.558332542	61.3831860136	51178	0.687976572841	25589000.0	0.0	0.25	0.05	14329.84	3582.46	20	0.28438554549
715	173.990506254	73.6276033069	27658	0.81974658963	13829000.0	0.0	0.25	0.05	7744.24	1936.06	20	0.0972835511637
716	73.120000128	82.6360207826	165958	0.379718174762	53831412.0	0.0	0.107278783098	0.05	-91799.0772634	-57668.9345037	20	0.761659386875
717	292.256116514	77.544120719	118492	0.384847455007	59246000.0	0.0	0.153515801217	0.05	170273.511119	137095.751119	20	0.859634945508
718	333.229142779	86.7238150878	145787	0.465581371027	72893500.0	0.0	0.25	0.05	40820.36	10205.09	20	0.016077490272
719	216.638124805	33.1346158741	156087	0.722928191289	78043500.0	0.0	0.25	0.05	43704.36	10926.09	20	0.517263450231
720	141.517515112	52.5006824774	184069	0.552780116125	92034500.0	0.0	0.208062113059	0.05	51539.32	12884.83	20	0.131843754654
721	282.23628108	73.1299446185	65845	0.886414808439	4773411.0	0.0	0.696441002536	0.05	419450.065986	-63362.1234845	20	0.856110875144
722	290.863535183	20.4995196113	75262	0.371324337598	24021773.0	0.0	0.227554462638	0.05	86012.775524	-21360.1088923	20	0.562955496617
723	70.2039147749	47.3724338025	94320	0.389968226681	47160000.0	0.0	0.25	0.05	26409.6	6602.4	20	0.742756318959
724	210.005031182	68.0470399631	6516	0.837946275765	3258000.0	0.0	0.25	0.05	1824.48	456.12	20	0.0934488669443
725	336.201854454	45.2467540949	159069	0.564599952477	79534500.0	0.0	0.25	0.05	44539.32	11134.83	20	0.208090172764
726	232.558949885	66.6864234297	168735	0.859185722312	84367500.0	0.0	0.25	0.05	47245.8	11811.45	20	0.495071973022
727	95.9947330563	63.8211660641	139421	0.0187299568469	69710500.0	0.0	0.25	0.05	39037.88	9759.47	20	0.0706905976581
728	406.030318726	95.759564511	195488	0.734266298253	97744000.0	0.0	0.25	0.05	54736.64	13684.16	20	0.379703351581
729	189.499142014	28.8064510629	28106	0.855726786142	14053000.0	0.0	0.25	0.05	7869.68	1967.42	20	0.0681051083054
730	6.73309985432	41.6581705912	107470	0.989600883477	53735000.0	0.0	0.25	0.05	30091.6	7522.9	20	0.254942108677
731	37.4713596019	30.9931353208	91568	0.332259411901	45784000.0	0.0	0.25	0.05	25639.04	6409.76	20	0.423749422496
732	150.706006515	20.8122460413	74956	0.914658001482	37478000.0	0.0	0.0931923469677	0.05	20987.68	5246.92	20	0.142153751869
733	16.2934393476	12.5190788733	107543	0.542288371528	53771500.0	0.0	0.25	0.05	30112.04	7528.01	20	0.201332834359
734	128.67475842	82.7386097622	193913	0.337602932192	96956500.0	0.0	0.25	0.05	54295.64	13573.91	20	0.312373071308
735	150.267657968	44.0430653693	39278	0.975836569895	19639000.0	0.0	0.25	0.05	10997.84	2749.46	20	0.706831910677
736	335.288992322	87.4097317491	193885	0.594464701715	42151302.0	0.0	0.299082332014	0.05	7372.35819227	-121632.596218	20	0.851878360469
737	241.470142173	66.2230079602	29116	0.27841272828	14558000.0	0.0	0.25	0.05	8152.48	2038.12	20	0.357880693862
738	84.9969280801	37.16104947	160019	0.325731395829	55032055.0	0.0	0.605145317301	0.05	1080874.2059	-47316.3594668	20	0.766602947133
739	409.983799359	4.40582060299	119644	0.529997269306	59822000.0	0.0	0.25	0.05	33500.32	8375.08	20	0.551286139671
740	341.642082851	99.7596351684	185048	0.821240350024	92524000.0	0.0	0.25	0.05	51813.44	12953.36	20	0.747697120152
741	142.806721655	91.2978907347	46459	0.791326202866	23229500.0	0.0	0.25	0.05	13008.52	3252.13	20	0.0754026808547
742	473.566051266	94.7692258115	90966	0.180691521933	45483000.0	0.0	0.25	0.05	25470.48	6367.62	20	0.745297872467
743	48.7623442348	95.0593736995	108233	0.922348387399	54116500.0	0.0	0.25	0.05	30305.24	7576.31	20	0.0725896514138
744	87.6697850294	83.4135759511	192044	0.780082811432	31954392.0	0.0	0.307763313298	0.05	785662.649635	-132986.15492	20	0.886833775577
745	253.73852065	48.055603688	4917	0.984598540743	2458500.0	0.0	0.25	0.05	1376.76	344.19	20	0.263822220489
746	361.953421995	10.672890767	169252	0.971721084862	84626000.0	0.0	0.25	0.05	47390.56	11847.64	20	0.603581645174
747	69.7871695961	41.8285805937	107030	0.576453521795	53515000.0	0.0	0.25	0.05	29968.4	7492.1	20	0.494580277299
748	165.684550615	83.3518286839	124317	0.180825640392	62158500.0	0.0	0.25	0.05	34808.76	8702.19	20	0.816649740479
749	317.53094851	78.7355582483	63578	0.0321269682138	31789000.0	0.0	0.25	0.05	17801.84	4450.46	20	0.332596298979
750	195.650837452	27.9651138784	198255	0.449943554294	99127500.0	0.0	0.25	0.05	55511.4	13877.85	20	0.241496844497
751	403.789196071	95.9370303384	157316	0.863325838786	78658000.0	0.0	0.25	0.05	44048.48	11012.12	20	0.906045660608
752	35.7334650001	65.0356419625	181079	0.294462902672	64636909.0	0.0	0.0763419179613	0.05	50329.6445805	-44382.3463441	20	0.83479896534
753	133.240158609	6.12707546682	93427	0.300029159482	46713500.0	0.0	0.25	0.05	26159.56	6539.89	20	0.597754696006
754	268.978490119	42.1492870626	87254	0.920953090655	43627000.0	0.0	0.25	0.05	24431.12	6107.78	20	0.846297343698
755	155.99197096	58.9168472439	70201	0.536023448455	35100500.0	0.0	0.25	0.05	19656.28	4914.07	20	0.358432019387
756	21.046610527	43.3068558666	193305	0.392720850983	96652500.0	0.0	0.25	0.05	54125.4	13531.35	20	0.821687712395
757	94.5148803222	94.1123832127	3458	0.212407041439	1379700.0	0.0	0.170796122699	0.05	2775.13711487	-412.152081577	20	0.423225329316
758	438.314426263	83.4779555267	137343	0.365828569221	44272396.0	0.0	0.152322632005	0.05	107577.667661	-35194.0096781	20	0.421061539609
759	10.4919832606	0.435731795496	73854	0.248174321542	36927000.0	0.0	0.25	0.05	20679.12	5169.78	20	0.00443109219724
760	82.7764141384	54.8841225307	124165	0.217763617798	48803112.0	0.0	0.211558400663	0.05	13892.3691438	-22012.6602116	20	0.601755670874
761	161.036760848	22.773783981	81297	0.00436905998469	40648500.0	0.0	0.101709868336	0.05	23100.8367629	337.676762875	20	0.356611414165
762	38.3244416975	38.335466241	52390	0.53351602785	12646651.0	0.0	0.108975463189	0.05	-11443.7332824	-27001.7810017	20	0.926797295247
763	159.537809348	59.9683224258	157940	0.928151257553	78970000.0	0.0	0.25	0.05	44223.2	11055.8	20	0.229481834685
764	64.8954774381	67.1118645732	147628	0.272795291585	55032139.0	0.0	0.10241043236	0.05	126974.438084	-24519.4602135	20	0.795710736435
765	417.865892721	49.3203364148	54973	0.633006521364	27486500.0	0.0	0.25	0.05	15392.44	3848.11	20	0.750983819443
766	370.001032744	11.5470933679	37631	0.88618523004	18815500.0	0.0	0.25	0.05	10536.68	2634.17	20	0.0988466567274
767	103.080362845	81.9466443426	57363	0.343677273164	28681500.0	0.0	0.25	0.05	16061.64	4015.41	20	0.775136977805
768	265.049297611	85.1509854714	116335	0.17919798862	58167500.0	0.0	0.185132866154	0.05	67319.5363198	34745.7363198	20	0.424102377715
769	372.585444217	89.747392395	138365	0.529902907051	69182500.0	0.0	0.25	0.05	38742.2	9685.55	20	0.231166254357
770	489.210048484	42.1662021491	26221	0.0375311904038	13110500.0	0.0	0.25	0.05	7341.88	1835.47	20	0.933073903045
771	62.944776318	20.3671427294	33273	0.929920336531	16636500.0	0.0	0.25	0.05	9316.44	2329.11	20	0.0185261046241
772	261.592424215	87.89524448	136507	0.311689945013	68253500.0	0.0	0.25	0.05	38221.96	9555.49	20	0.076897442932
773	362.42174041	69.6771189402	35868	0.446865605431	10969956.0	0.0	0.248297568006	0.05	103789.738185	-11185.8654423	20	0.325309909105
774	161.050008899	56.5434894945	175788	0.728046532842	87894000.0	0.0	0.25	0.05	49220.64	12305.16	20	0.0756403548097
775	32.9071037192	74.1661683732	100793	0.266268496457	50396500.0	0.0	0.25	0.05	28222.04	7055.51	20	0.138700376866
776	394.853377979	62.71999674	103581	0.434672520163	51790500.0	0.0	0.25	0.05	29002.68	7250.67	20	0.459365399454
777	454.132758234	46.0672190042	137489	0.259097690821	51111337.0	0.0	0.417518026084	0.05	212588.984079	-28242.7810044	20	0.341745706989
778	175.149557745	84.5580455103	127267	0.817735254993	63633500.0	0.0	0.25	0.05	35634.76	8908.69	20	0.789430686966
779	499.356738987	91.9927067052	25509	0.0297768993933	12754500.0	0.0	0.25	0.05	7142.52	1785.63	20	0.641427556994
780	388.345179621	79.8676782797	189317	0.382726733899	94658500.0	0.0	0.25	0.05	53008.76	13252.19	20	0.724701080198
781	256.663941304	88.3965169254	136931	0.357198474975	68465500.0	0.0	0.502199412274	0.05	38340.68	9585.17	20	0.047405817999
782	402.979960937	95.2074597562	7161	0.643527479212	3580500.0	0.0	0.25	0.05	2005.08	501.27	20	0.246251408281
783	122.63071622	50.9480394463	89184	0.246054446841	44592000.0	0.0	0.25	0.05	24971.52	6242.88	20	0.199731789037
784	131.918121355	67.7283791952	91711	0.782316359947	45855500.0	0.0	0.25	0.05	25679.08	6419.77	20	0.469033299224
785	62.7269863049	30.6062170647	126148	0.600967585679	63074000.0	0.0	0.25	0.05	35321.44	8830.36	20	0.419582966402
786	411.463354045	87.4700525616	180439	0.558039412932	90219500.0	0.0	0.25	0.05	50522.92	12630.73	20	0.519706120986
787	272.907619584	93.4265504525	184503	0.0250883412204	92251500.0	0.0	0.25	0.05	51660.84	12915.21	20	0.994646178153
788	326.219672112	5.28782560954	196278	0.821097993549	98139000.0	0.0	0.25	0.05	54957.84	13739.46	20	0.489317817101
789	339.406408315	50.8811258446	157329	0.62752038234	78664500.0	0.0	0.25	0.05	44052.12	11013.03	20	0.530270644833
790	35.0242573381	71.5139608846	46786	0.132544304254	23393000.0	0.0	0.25	0.05	13100.08	3275.02	20	0.947185852145
791	433.325812919	94.0739466685	40447	0.884777157257	20223500.0	0.0	0.25	0.05	11325.16	2831.29	20	0.860987819118
792	46.2485053142	61.9397044675	65425	0.806993842456	32712500.0	0.0	0.25	0.05	18319.0	4579.75	20	0.200576137335
793	89.1527177796	88.3245096259	149013	0.29019767542	74506500.0	0.0	0.25	0.05	41723.64	10430.91	20	0.345868314325
794	431.37093804	49.0680994329	155148	0.82836065022	21422029.0	0.0	0.0688616239666	0.05	-97566.2057009	-130172.075885	20	0.949016389036
795	74.0888838416	88.1369229351	140098	0.594126322818	70049000.0	0.0	0.23915708712	0.05	264848.235989	225620.795989	20	0.646388138374
796	13.6681753633	24.7981429287	195175	0.732827712465	97587500.0	0.0	0.25	0.05	54649.0	13662.25	20	0.536140973062
797	100.740959834	56.7679322412	196207	0.665536859529	98103500.0	0.0	0.25	0.05	54937.96	13734.49	20	0.835417922911
798	62.0602459548	42.6859457891	28792	0.512623241959	14396000.0	0.0	0.25	0.05	8061.76	2015.44	20	0.736061852577
799	345.150656579	61.2511475515	166022	0.156353389083	83011000.0	0.0	0.25	0.05	46486.16	11621.54	20	0.310641980726
800	233.394684033	79.6356135565	82720	0.854291772586	41360000.0	0.0	0.25	0.05	23161.6	5790.4	20	0.333193099091
801	117.189725983	63.5778025742	192266	0.60785926344	96133000.0	0.0	0.25	0.05	53834.48	13458.62	20	0.277843956219
802	95.827865013	43.0166055278	195360	0.618870453432	97680000.0	0.0	0.25	0.05	54700.8	13675.2	20	0.923998367511
803	345.83523865	13.1929855495	167309	0.765839050146	83654500.0	0.0	0.25	0.05	46846.52	11711.63	20	0.598944253148
804	170.851293485	68.9558829822	100750	0.454412792742	50375000.0	0.0	0.25	0.05	28210.0	7052.5	20	0.599372203243
805	311.63436701	89.6388259671	171699	0.155269452103	85849500.0	0.0	0.25	0.05	48075.72	12018.93	20	0.777924681759
806	53.2792567854	37.754812597	107362	0.723745563835	53681000.0	0.0	0.25	0.05	30061.36	7515.34	20	0.0606364866936
807	374.551431091	1.96542002295	77578	0.953482137386	38789000.0	0.0	0.25	0.05	21721.84	5430.46	20	0.186031906972
808	355.076366839	28.5775704525	128359	0.296475631869	64179500.0	0.0	0.25	0.05	35940.52	8985.13	20	0.292967763181
809	137.64085887	47.1687984327	78976	0.797624955842	39488000.0	0.0	0.25	0.05	22113.28	5528.32	20	0.0557038088099
810	294.138628574	40.9276137339	49596	0.558074007142	11319511.0	0.0	0.244041873491	0.05	-30996.2226749	-26909.506738	20	0.541815329736
811	402.189465767	35.3252190536	59183	0.360012237885	29591500.0	0.0	0.25	0.05	16571.24	4142.81	20	0.179791536632
812	180.666062622	49.5563990167	159204	0.353330974627	79602000.0	0.0	0.25	0.05	44577.12	11144.28	20	0.500614909402
813	110.062896168	42.9583747935	48804	0.218832626421	19494834.0	0.0	0.294748587838	0.05	85263.1655968	-7267.69018411	20	0.646070529098
814	329.472536232	86.3521693684	6807	0.456809301744	1951410.0	0.0	0.175996588033	0.05	13934.3527474	-2342.71336655	20	0.788101335928
815	187.288419255	19.0858135077	47890	0.911697767403	23945000.0	0.0	0.483163430081	0.05	136016.752017	122607.552017	20	0.998985969126
816	114.99140064	45.4620976782	18641	0.737421342389	9320500.0	0.0	0.25	0.05	5219.48	1304.87	20	0.58135666085
817	269.901414808	94.016610459	100912	0.188742979113	50456000.0	0.0	0.25	0.05	28255.36	7063.84	20	0.586860508902
818	370.005142297	41.5679862088	127744	0.160174595861	63872000.0	0.0	0.25	0.05	35768.32	8942.08	20	0.533758658856
819	67.7821626849	95.8727695163	112457	0.890016838299	56228500.0	0.0	0.25	0.05	31487.96	7871.99	20	0.501635327177
820	56.4698410232	75.4636513669	106162	0.902999772902	6983380.0	0.0	0.0380995035909	0.05	-217909.415393	-96028.6886222	20	0.805734445164
821	453.831527408	95.7962382754	138530	0.366186458092	69265000.0	0.0	0.25	0.05	38788.4	9697.1	20	0.283807000919
822	54.0206283901	40.9140429262	102728	0.601585384339	20586678.0	0.0	0.108200606997	0.05	180103.377633	-50611.2119512	20	0.629339425672
823	96.020079833	6.00385058663	63083	0.915687758815	31541500.0	0.0	0.239670082613	0.05	547238.254542	529575.014542	20	0.683954724553
824	144.148444541	15.1242268872	21674	0.0402488950011	10837000.0	0.0	0.25	0.05	6068.72	1517.18	20	0.134999602486
825	263.489066179	95.7787940557	20472	0.0906535687675	10236000.0	0.0	0.25	0.05	5732.16	1433.04	20	0.392702161493
826	262.326733899	77.15987539	113903	0.506992907005	28336345.0	0.0	0.310142668099	0.05	-149567.665637	-55983.0878593	20	0.47163330708
827	68.5802127658	91.3249769474	35553	0.940727406562	1380857.0	0.0	0.185578151265	0.05	54561.7556593	-34782.1302894	20	0.260265305594
828	417.066219303	60.949420095	128627	0.691980963149	64313500.0	0.0	0.305499181621	0.05	803380.624362	767365.064362	20	0.373166497236
829	266.33817494	51.9786190226	13707	0.715924425214	6853500.0	0.0	0.25	0.05	3837.96	959.49	20	0.701089519684
830	468.038454864	2.95462646966	195939	0.697628139139	97969500.0	0.0	0.25	0.05	54862.92	13715.73	20	0.93560705808
831	351.189909233	71.924605523	9222	0.273533691975	4611000.0	0.0	0.25	0.05	2582.16	645.54	20	0.297790209363
832	476.520556302	18.657939885	112033	0.799072064878	56016500.0	0.0	0.25	0.05	31369.24	7842.31	20	0.986776454534
833	307.28404021	58.1072474847	176058	0.200940048856	88029000.0	0.0	0.25	0.05	49296.24	12324.06	20	0.151205596187
834	462.930777891	16.2655732944	65978	0.133810598565	32989000.0	0.0	0.25	0.05	18473.84	4618.46	20	0.870736611979
835	406.435267167	6.78694107463	153166	0.0739006850687	76583000.0	0.0	0.25	0.05	42886.48	10721.62	20	0.481199146073
836	5.49023235861	7.89078064859	90000	0.828189074029	9315013.0	0.0	0.163702303993	0.05	17689.8238902	-76460.8512095	20	0.274735345106
837	25.3434980725	8.11568557298	69617	0.437551157479	34808500.0	0.0	0.25	0.05	19492.76	4873.19	20	0.0976944730233
838	22.4029779569	90.7809831211	68830	0.820648770919	34415000.0	0.0	0.25	0.05	19272.4	4818.1	20	0.331816894208
839	327.766441696	82.2234068428	97209	0.94422991034	48604500.0	0.0	0.25	0.05	27218.52	6804.63	20	0.706421101092
840	22.1858379273	80.9447888007	86933	0.200261534122	43466500.0	0.0	0.25	0.05	24341.24	6085.31	20	0.958733637638
841	73.9067776368	48.8650398219	154271	0.253647461471	77135500.0	0.0	0.25	0.05	43195.88	10798.97	20	0.0865251967248
842	35.1976344553	69.6898588761	131027	0.862176469983	65513500.0	0.0	0.25	0.05	36687.56	9171.89	20	0.284087688027
843	256.54181359	98.7886242639	74389	0.790930589391	37194500.0	0.0	0.25	0.05	20828.92	5207.23	20	0.436717720837
844	114.066940095	17.3120505975	60379	0.816965086867	30189500.0	0.0	0.25	0.05	16906.12	4226.53	20	0.875212338794
845	75.1696164167	97.0663557953	181102	0.378873405139	90551000.0	0.0	0.25	0.05	50708.56	12677.14	20	0.88035718889
846	254.925555681	95.1668082301	80412	0.54502700757	40206000.0	0.0	0.25	0.05	22515.36	5628.84	20	0.196593454891
847	423.089930972	85.9192577572	185260	0.463178832182	92630000.0	0.0	0.25	0.05	51872.8	12968.2	20	0.427480333858
848	216.140136165	52.0647988729	99804	0.422527303523	49902000.0	0.0	0.25	0.05	27945.12	6986.28	20	0.713616409699
849	432.269783346	73.5964937987	102750	0.344973309151	51375000.0	0.0	0.25	0.05	28770.0	7192.5	20	0.536136988992
850	358.444345526	15.8440561281	33117	0.132094017186	16558500.0	0.0	0.282202181579	0.05	18878.922261	9606.16226096	20	0.155361017499
851	362.567242396	77.2782150729	163866	0.652258295025	31956653.0	0.0	0.0569119100932	0.05	-182723.626872	-110925.307051	20	0.470793168245
852	346.803954589	93.8910376156	10728	0.725044737205	5364000.0	0.0	0.25	0.05	3003.84	750.96	20	0.667456109518
853	47.2343892206	64.5136245627	50893	0.822282873775	6567833.0	0.0	0.135357704825	0.05	12371.5391023	-34274.3924071	20	0.743075979232
854	141.05688352	41.7451038588	93624	0.250579505035	46812000.0	0.0	0.25	0.05	26214.72	6553.68	20	0.123804566281
855	495.198818495	73.4503328612	46942	0.156861974096	23471000.0	0.0	0.25	0.05	13143.76	3285.94	20	0.024508296138
856	114.87864597	76.6688610861	150763	0.103313811553	75381500.0	0.0	0.119034991538	0.05	89318.1668514	47104.5268514	20	0.908099471672
857	473.651426971	69.4178880979	63724	0.677336579592	31862000.0	0.0	0.25	0.05	17842.72	4460.68	20	0.510100797129
858	350.334100615	0.838300235253	195903	0.88278431721	12263220.0	0.0	0.183430270752	0.05	813925.379209	-153244.558177	20	0.720726377361
859	96.3384293944	45.6476289133	110337	0.962370907664	55168500.0	0.0	0.128165663473	0.05	168334.090882	137439.730882	20	0.767742410949
860	16.4474676617	55.196304399	28924	0.845393705653	5406647.0	0.0	0.241451645768	0.05	-13175.5617878	-20258.8848143	20	0.162811116903
861	171.866704669	86.1939707669	167226	0.471697909396	83613000.0	0.0	0.25	0.05	46823.28	11705.82	20	0.621328813097
862	15.5107461588	57.42695852	83128	0.568916737882	41564000.0	0.0	0.25	0.05	23275.84	5818.96	20	0.164962617936
863	376.347987802	17.2660977252	126411	0.204598491583	51503950.0	0.0	0.196123747012	0.05	62295.0714692	-15729.5718658	20	0.955188975777
864	471.066316818	3.13317320108	161579	0.711981932879	80789500.0	0.0	0.25	0.05	45242.12	11310.53	20	0.271372971145
865	480.264096973	52.6879635168	48404	0.840355445873	24202000.0	0.0	0.25	0.05	13553.12	3388.28	20	0.60762162496
866	176.247273469	95.3110032495	118950	0.263331437992	59475000.0	0.0	0.25	0.05	33306.0	8326.5	20	0.865660833065
